user_id,signup_date,country,device_type,age_group,acquisition_channel
U077888,2026-01-04,USA,Mobile,25-34,Organic
U077889,2026-02-26,Canada,Mobile,35-44,Organic
U077890,2026-02-15,Germany,Mobile,18-24,Referral
U077891,2026-01-14,India,Mobile,18-24,Organic
U077892,2026-01-03,Canada,Mobile,35-44,Paid Search
U077893,2026-01-13,USA,Mobile,25-34,Referral
U077894,2026-01-08,USA,Mobile,35-44,Social
U077895,2026-02-25,Australia,Mobile,45-54,Organic
U077896,2026-01-02,USA,Mobile,35-44,Organic
U077897,2026-02-15,India,Desktop,35-44,Paid Search
U077898,2026-01-31,Germany,Desktop,55+,Paid Search
U077899,2026-03-22,Australia,Mobile,35-44,Email
U077900,2026-02-04,India,Mobile,25-34,Paid Search
U077901,2026-03-03,India,Mobile,25-34,Paid Search
U077902,2026-02-15,USA,Mobile,25-34,Organic
U077903,2026-01-24,USA,Desktop,18-24,Paid Search
U077904,2026-03-06,India,Mobile,25-34,Social
U077905,2026-03-31,USA,Mobile,25-34,Social
U077906,2026-02-13,USA,Mobile,25-34,Paid Search
U077907,2026-02-20,India,Mobile,35-44,Email
U077908,2026-03-29,India,Mobile,35-44,Social
U077909,2026-02-15,India,Mobile,45-54,Email
U077910,2026-02-02,Australia,Mobile,55+,Email
U077911,2026-03-05,Canada,Mobile,55+,Referral
U077912,2026-01-26,India,Desktop,25-34,Paid Search
U077913,2026-02-08,India,Desktop,45-54,Paid Search
U077914,2026-02-27,India,Desktop,25-34,Paid Search
U077915,2026-01-26,India,Mobile,35-44,Organic
U077916,2026-03-16,India,Desktop,45-54,Organic
U077917,2026-03-08,Canada,Mobile,35-44,Paid Search
U077918,2026-03-14,USA,Desktop,18-24,Paid Search
U077919,2026-02-26,UK,Mobile,35-44,Organic
U077920,2026-03-11,USA,Mobile,35-44,Organic
U077921,2026-03-14,India,Mobile,35-44,Organic
U077922,2026-01-08,USA,Desktop,18-24,Paid Search
U077923,2026-02-03,India,Mobile,25-34,Organic
U077924,2026-03-29,India,Mobile,35-44,Referral
U077925,2026-03-10,Australia,Desktop,55+,Referral
U077926,2026-01-10,Canada,Mobile,18-24,Organic
U077927,2026-03-25,USA,Desktop,25-34,Referral
U077928,2026-01-22,India,Desktop,25-34,Social
U077929,2026-01-12,India,Desktop,18-24,Organic
U077930,2026-01-29,UK,Mobile,18-24,Social
U077931,2026-01-31,USA,Desktop,45-54,Organic
U077932,2026-01-06,USA,Mobile,18-24,Social
U077933,2026-01-07,India,Mobile,55+,Social
U077934,2026-03-20,USA,Mobile,25-34,Social
U077935,2026-01-13,USA,Mobile,25-34,Organic
U077936,2026-03-04,India,Desktop,45-54,Social
U077937,2026-01-24,Canada,Mobile,25-34,Referral
U077938,2026-03-25,India,Mobile,55+,Social
U077939,2026-01-19,Canada,Desktop,35-44,Organic
U077940,2026-03-24,India,Mobile,25-34,Referral
U077941,2026-03-29,India,Mobile,18-24,Referral
U077942,2026-03-10,USA,Desktop,25-34,Organic
U077943,2026-01-22,USA,Desktop,55+,Organic
U077944,2026-03-01,Germany,Tablet,35-44,Referral
U077945,2026-01-22,UK,Mobile,45-54,Organic
U077946,2026-01-17,USA,Mobile,45-54,Paid Search
U077947,2026-02-16,India,Desktop,25-34,Organic
U077948,2026-01-07,India,Desktop,35-44,Social
U077949,2026-01-17,Canada,Desktop,25-34,Social
U077950,2026-03-17,Canada,Mobile,18-24,Social
U077951,2026-03-03,USA,Desktop,25-34,Referral
U077952,2026-03-04,India,Mobile,25-34,Social
U077953,2026-01-07,USA,Desktop,25-34,Referral
U077954,2026-01-29,USA,Mobile,35-44,Organic
U077955,2026-03-13,Canada,Desktop,35-44,Organic
U077956,2026-01-04,USA,Mobile,18-24,Organic
U077957,2026-01-16,India,Mobile,25-34,Social
U077958,2026-03-21,India,Mobile,18-24,Paid Search
U077959,2026-03-27,India,Mobile,25-34,Organic
U077960,2026-03-16,India,Mobile,18-24,Social
U077961,2026-02-28,India,Mobile,55+,Email
U077962,2026-02-10,India,Mobile,55+,Paid Search
U077963,2026-03-01,USA,Desktop,25-34,Organic
U077964,2026-03-16,Australia,Mobile,45-54,Social
U077965,2026-03-10,India,Mobile,18-24,Paid Search
U077966,2026-02-27,India,Mobile,18-24,Paid Search
U077967,2026-03-17,USA,Mobile,18-24,Referral
U077968,2026-02-09,India,Mobile,45-54,Organic
U077969,2026-03-30,UK,Mobile,35-44,Email
U077970,2026-02-27,India,Mobile,25-34,Social
U077971,2026-03-02,India,Mobile,55+,Paid Search
U077972,2026-02-14,Canada,Mobile,18-24,Social
U077973,2026-03-18,Australia,Desktop,18-24,Paid Search
U077974,2026-02-17,USA,Mobile,18-24,Organic
U077975,2026-03-31,India,Mobile,18-24,Organic
U077976,2026-01-11,USA,Mobile,18-24,Paid Search
U077977,2026-02-25,Australia,Mobile,35-44,Organic
U077978,2026-01-23,UK,Mobile,35-44,Referral
U077979,2026-03-18,India,Mobile,55+,Email
U077980,2026-02-02,Canada,Mobile,55+,Email
U077981,2026-02-21,USA,Mobile,18-24,Email
U077982,2026-01-28,India,Mobile,25-34,Paid Search
U077983,2026-01-04,India,Mobile,25-34,Referral
U077984,2026-02-20,Germany,Tablet,35-44,Paid Search
U077985,2026-01-10,India,Mobile,55+,Email
U077986,2026-02-21,Germany,Mobile,25-34,Paid Search
U077987,2026-03-13,Canada,Mobile,35-44,Paid Search
U077988,2026-01-09,USA,Mobile,55+,Social
U077989,2026-01-18,USA,Mobile,25-34,Organic
U077990,2026-03-07,UK,Desktop,18-24,Referral
U077991,2026-03-23,USA,Mobile,25-34,Referral
U077992,2026-02-09,India,Mobile,25-34,Email
U077993,2026-03-07,Germany,Desktop,45-54,Organic
U077994,2026-01-22,USA,Mobile,45-54,Paid Search
U077995,2026-03-21,India,Mobile,35-44,Organic
U077996,2026-03-15,India,Mobile,18-24,Paid Search
U077997,2026-02-03,USA,Mobile,25-34,Social
U077998,2026-02-17,USA,Mobile,55+,Organic
U077999,2026-01-16,Germany,Mobile,55+,Email
U078000,2026-02-18,India,Desktop,25-34,Social
U078001,2026-03-04,Germany,Mobile,18-24,Organic
U078002,2026-02-09,Australia,Desktop,45-54,Social
U078003,2026-02-25,USA,Mobile,25-34,Referral
U078004,2026-03-18,USA,Mobile,45-54,Email
U078005,2026-02-17,USA,Desktop,25-34,Organic
U078006,2026-02-06,India,Tablet,35-44,Referral
U078007,2026-01-12,UK,Mobile,35-44,Organic
U078008,2026-03-20,UK,Mobile,35-44,Email
U078009,2026-02-01,India,Desktop,25-34,Social
U078010,2026-01-23,USA,Mobile,45-54,Paid Search
U078011,2026-03-15,India,Desktop,45-54,Organic
U078012,2026-03-13,Australia,Mobile,45-54,Social
U078013,2026-01-21,India,Mobile,25-34,Paid Search
U078014,2026-03-16,UK,Desktop,18-24,Organic
U078015,2026-01-12,Australia,Mobile,25-34,Referral
U078016,2026-02-18,India,Tablet,55+,Organic
U078017,2026-02-16,UK,Tablet,35-44,Paid Search
U078018,2026-03-24,UK,Desktop,25-34,Organic
U078019,2026-03-03,USA,Tablet,35-44,Referral
U078020,2026-02-07,Canada,Mobile,25-34,Organic
U078021,2026-01-26,Canada,Mobile,18-24,Paid Search
U078022,2026-02-09,UK,Desktop,35-44,Paid Search
U078023,2026-01-16,UK,Mobile,35-44,Referral
U078024,2026-01-19,India,Mobile,18-24,Paid Search
U078025,2026-02-19,Germany,Mobile,35-44,Email
U078026,2026-02-25,USA,Desktop,45-54,Paid Search
U078027,2026-01-29,Australia,Mobile,45-54,Organic
U078028,2026-02-07,UK,Mobile,55+,Paid Search
U078029,2026-03-02,India,Mobile,25-34,Email
U078030,2026-02-05,Germany,Tablet,25-34,Social
U078031,2026-03-26,India,Mobile,35-44,Social
U078032,2026-01-10,USA,Mobile,25-34,Paid Search
U078033,2026-02-16,UK,Mobile,25-34,Organic
U078034,2026-03-28,Canada,Tablet,35-44,Paid Search
U078035,2026-02-13,USA,Mobile,35-44,Referral
U078036,2026-03-03,India,Mobile,45-54,Email
U078037,2026-01-07,UK,Desktop,55+,Referral
U078038,2026-03-10,UK,Mobile,35-44,Organic
U078039,2026-01-19,Australia,Mobile,18-24,Email
U078040,2026-02-02,Canada,Desktop,25-34,Referral
U078041,2026-01-24,India,Desktop,35-44,Organic
U078042,2026-01-23,USA,Desktop,25-34,Paid Search
U078043,2026-03-27,UK,Desktop,45-54,Paid Search
U078044,2026-02-22,Germany,Mobile,35-44,Paid Search
U078045,2026-01-21,India,Desktop,18-24,Organic
U078046,2026-03-23,India,Desktop,45-54,Paid Search
U078047,2026-02-06,Canada,Mobile,25-34,Organic
U078048,2026-02-18,USA,Desktop,25-34,Organic
U078049,2026-01-25,India,Desktop,35-44,Social
U078050,2026-02-08,UK,Desktop,18-24,Referral
U078051,2026-01-30,India,Desktop,25-34,Organic
U078052,2026-02-12,India,Mobile,35-44,Organic
U078053,2026-03-19,India,Desktop,25-34,Paid Search
U078054,2026-02-23,USA,Mobile,35-44,Referral
U078055,2026-02-01,India,Mobile,25-34,Paid Search
U078056,2026-02-18,UK,Desktop,25-34,Referral
U078057,2026-01-02,Canada,Desktop,45-54,Organic
U078058,2026-02-16,Australia,Desktop,18-24,Paid Search
U078059,2026-01-23,USA,Mobile,45-54,Organic
U078060,2026-01-06,India,Desktop,25-34,Organic
U078061,2026-03-26,India,Mobile,35-44,Social
U078062,2026-03-31,USA,Mobile,45-54,Paid Search
U078063,2026-02-10,UK,Mobile,25-34,Referral
U078064,2026-02-11,Germany,Mobile,25-34,Email
U078065,2026-02-22,Germany,Mobile,25-34,Paid Search
U078066,2026-03-13,India,Mobile,25-34,Social
U078067,2026-02-08,India,Desktop,45-54,Referral
U078068,2026-01-10,Australia,Mobile,18-24,Social
U078069,2026-03-23,UK,Mobile,18-24,Organic
U078070,2026-02-19,USA,Tablet,25-34,Referral
U078071,2026-03-16,India,Mobile,45-54,Social
U078072,2026-01-08,USA,Desktop,25-34,Social
U078073,2026-01-01,India,Mobile,55+,Referral
U078074,2026-03-13,Australia,Mobile,25-34,Referral
U078075,2026-03-10,Canada,Mobile,35-44,Organic
U078076,2026-01-01,USA,Desktop,45-54,Referral
U078077,2026-03-08,USA,Mobile,25-34,Social
U078078,2026-01-27,India,Mobile,45-54,Organic
U078079,2026-03-02,Germany,Mobile,25-34,Referral
U078080,2026-02-17,India,Tablet,45-54,Social
U078081,2026-01-23,India,Mobile,25-34,Paid Search
U078082,2026-02-13,Canada,Tablet,18-24,Paid Search
U078083,2026-02-09,UK,Mobile,25-34,Social
U078084,2026-01-11,India,Mobile,18-24,Referral
U078085,2026-01-11,India,Mobile,25-34,Organic
U078086,2026-01-31,Canada,Mobile,18-24,Social
U078087,2026-03-01,Australia,Mobile,35-44,Organic
U078088,2026-02-24,UK,Desktop,35-44,Social
U078089,2026-01-24,Australia,Desktop,25-34,Paid Search
U078090,2026-03-03,UK,Mobile,25-34,Social
U078091,2026-01-19,Germany,Desktop,55+,Referral
U078092,2026-02-09,Germany,Desktop,25-34,Organic
U078093,2026-01-17,Australia,Mobile,25-34,Organic
U078094,2026-02-19,UK,Mobile,25-34,Organic
U078095,2026-01-12,India,Desktop,18-24,Referral
U078096,2026-01-15,Canada,Mobile,25-34,Organic
U078097,2026-02-08,Canada,Desktop,25-34,Organic
U078098,2026-01-13,Australia,Desktop,45-54,Organic
U078099,2026-01-19,Germany,Mobile,25-34,Paid Search
U078100,2026-03-14,Germany,Tablet,25-34,Email
U078101,2026-02-26,India,Mobile,25-34,Paid Search
U078102,2026-03-01,India,Desktop,18-24,Referral
U078103,2026-02-25,Canada,Desktop,35-44,Social
U078104,2026-01-25,Australia,Mobile,45-54,Social
U078105,2026-01-04,USA,Mobile,35-44,Organic
U078106,2026-02-21,India,Desktop,25-34,Referral
U078107,2026-01-07,Canada,Mobile,25-34,Organic
U078108,2026-03-09,India,Mobile,25-34,Referral
U078109,2026-03-28,USA,Mobile,45-54,Paid Search
U078110,2026-03-11,USA,Mobile,55+,Social
U078111,2026-02-14,USA,Mobile,18-24,Social
U078112,2026-01-09,India,Mobile,35-44,Referral
U078113,2026-01-09,UK,Mobile,18-24,Email
U078114,2026-03-26,USA,Mobile,35-44,Organic
U078115,2026-01-03,USA,Mobile,18-24,Social
U078116,2026-03-18,India,Mobile,45-54,Organic
U078117,2026-03-04,UK,Tablet,45-54,Referral
U078118,2026-03-23,UK,Mobile,45-54,Social
U078119,2026-01-02,India,Desktop,25-34,Organic
U078120,2026-01-31,Australia,Mobile,35-44,Organic
U078121,2026-02-07,Australia,Mobile,18-24,Organic
U078122,2026-01-07,Germany,Mobile,45-54,Paid Search
U078123,2026-01-10,India,Mobile,18-24,Organic
U078124,2026-03-18,UK,Desktop,25-34,Paid Search
U078125,2026-02-28,India,Tablet,55+,Referral
U078126,2026-01-01,USA,Desktop,18-24,Paid Search
U078127,2026-02-06,Australia,Mobile,35-44,Organic
U078128,2026-01-25,Canada,Desktop,25-34,Social
U078129,2026-03-07,USA,Mobile,25-34,Organic
U078130,2026-03-29,Australia,Mobile,35-44,Paid Search
U078131,2026-03-17,Australia,Mobile,25-34,Paid Search
U078132,2026-01-05,Germany,Desktop,25-34,Social
U078133,2026-02-25,India,Mobile,25-34,Referral
U078134,2026-03-20,India,Mobile,35-44,Social
U078135,2026-02-11,Germany,Desktop,55+,Organic
U078136,2026-03-05,USA,Desktop,25-34,Social
U078137,2026-02-18,UK,Mobile,35-44,Organic
U078138,2026-02-15,Germany,Mobile,25-34,Referral
U078139,2026-03-12,USA,Mobile,45-54,Paid Search
U078140,2026-01-02,India,Mobile,45-54,Email
U078141,2026-03-08,USA,Mobile,18-24,Email
U078142,2026-01-04,USA,Tablet,25-34,Organic
U078143,2026-03-03,USA,Mobile,18-24,Paid Search
U078144,2026-03-21,Germany,Tablet,25-34,Organic
U078145,2026-01-27,India,Mobile,55+,Organic
U078146,2026-03-27,Canada,Mobile,55+,Organic
U078147,2026-03-08,India,Mobile,25-34,Paid Search
U078148,2026-01-17,USA,Mobile,45-54,Paid Search
U078149,2026-03-27,India,Mobile,25-34,Paid Search
U078150,2026-02-21,USA,Desktop,25-34,Organic
U078151,2026-03-12,India,Mobile,18-24,Referral
U078152,2026-02-26,UK,Mobile,18-24,Referral
U078153,2026-01-30,USA,Mobile,25-34,Paid Search
U078154,2026-03-13,USA,Mobile,35-44,Paid Search
U078155,2026-03-24,Australia,Mobile,18-24,Social
U078156,2026-03-12,USA,Tablet,18-24,Email
U078157,2026-03-06,Canada,Mobile,45-54,Organic
U078158,2026-01-16,USA,Mobile,25-34,Organic
U078159,2026-01-27,Germany,Mobile,25-34,Organic
U078160,2026-03-15,India,Mobile,25-34,Referral
U078161,2026-02-16,Canada,Tablet,35-44,Social
U078162,2026-01-14,India,Mobile,18-24,Organic
U078163,2026-01-02,India,Mobile,25-34,Organic
U078164,2026-02-08,USA,Desktop,45-54,Referral
U078165,2026-02-24,USA,Tablet,45-54,Email
U078166,2026-03-27,Germany,Mobile,45-54,Paid Search
U078167,2026-01-26,India,Mobile,35-44,Organic
U078168,2026-02-13,USA,Desktop,25-34,Social
U078169,2026-03-10,India,Mobile,25-34,Paid Search
U078170,2026-02-07,USA,Mobile,25-34,Social
U078171,2026-03-21,USA,Tablet,45-54,Email
U078172,2026-01-12,USA,Mobile,25-34,Social
U078173,2026-01-17,Germany,Mobile,25-34,Organic
U078174,2026-01-25,Germany,Desktop,18-24,Social
U078175,2026-03-05,USA,Mobile,45-54,Email
U078176,2026-03-29,USA,Mobile,35-44,Social
U078177,2026-01-11,Canada,Desktop,35-44,Paid Search
U078178,2026-01-18,USA,Mobile,45-54,Email
U078179,2026-02-05,Canada,Mobile,18-24,Social
U078180,2026-01-03,USA,Mobile,25-34,Social
U078181,2026-03-24,USA,Desktop,25-34,Organic
U078182,2026-03-11,India,Mobile,25-34,Organic
U078183,2026-03-28,UK,Tablet,35-44,Paid Search
U078184,2026-03-12,Australia,Mobile,25-34,Social
U078185,2026-01-09,India,Mobile,18-24,Paid Search
U078186,2026-03-07,Germany,Mobile,45-54,Referral
U078187,2026-02-16,Germany,Mobile,25-34,Organic
U078188,2026-02-19,USA,Mobile,18-24,Organic
U078189,2026-03-05,India,Mobile,25-34,Organic
U078190,2026-02-16,Canada,Mobile,25-34,Paid Search
U078191,2026-03-16,USA,Mobile,25-34,Referral
U078192,2026-03-08,Australia,Mobile,35-44,Email
U078193,2026-02-11,Canada,Desktop,25-34,Organic
U078194,2026-02-18,USA,Mobile,18-24,Referral
U078195,2026-01-30,India,Mobile,35-44,Paid Search
U078196,2026-01-08,USA,Desktop,25-34,Email
U078197,2026-02-06,Canada,Desktop,45-54,Paid Search
U078198,2026-03-26,UK,Mobile,18-24,Email
U078199,2026-01-08,UK,Tablet,25-34,Paid Search
U078200,2026-03-04,Canada,Mobile,18-24,Organic
U078201,2026-01-11,USA,Mobile,25-34,Social
U078202,2026-02-27,Canada,Desktop,45-54,Social
U078203,2026-02-03,India,Mobile,18-24,Social
U078204,2026-02-08,USA,Mobile,35-44,Organic
U078205,2026-01-16,UK,Desktop,18-24,Email
U078206,2026-03-12,India,Mobile,35-44,Referral
U078207,2026-01-04,Canada,Mobile,25-34,Organic
U078208,2026-02-15,USA,Mobile,35-44,Referral
U078209,2026-01-22,Canada,Desktop,18-24,Social
U078210,2026-03-12,Australia,Mobile,35-44,Organic
U078211,2026-01-13,Germany,Tablet,18-24,Referral
U078212,2026-03-23,India,Mobile,35-44,Social
U078213,2026-02-11,Canada,Desktop,25-34,Email
U078214,2026-02-03,USA,Mobile,45-54,Organic
U078215,2026-01-13,USA,Mobile,18-24,Organic
U078216,2026-01-29,UK,Tablet,25-34,Paid Search
U078217,2026-02-16,India,Mobile,25-34,Organic
U078218,2026-03-10,India,Desktop,18-24,Organic
U078219,2026-01-11,USA,Mobile,18-24,Referral
U078220,2026-03-04,UK,Mobile,18-24,Organic
U078221,2026-02-20,Germany,Mobile,55+,Paid Search
U078222,2026-03-01,USA,Mobile,45-54,Social
U078223,2026-02-16,USA,Desktop,45-54,Organic
U078224,2026-01-04,USA,Mobile,18-24,Social
U078225,2026-01-07,Canada,Mobile,35-44,Organic
U078226,2026-03-28,Canada,Mobile,55+,Paid Search
U078227,2026-01-31,India,Desktop,55+,Organic
U078228,2026-03-22,USA,Desktop,55+,Social
U078229,2026-03-15,India,Mobile,18-24,Social
U078230,2026-03-27,India,Mobile,18-24,Email
U078231,2026-01-30,Germany,Desktop,25-34,Referral
U078232,2026-01-29,UK,Mobile,35-44,Email
U078233,2026-03-22,Australia,Mobile,35-44,Email
U078234,2026-02-12,USA,Desktop,25-34,Referral
U078235,2026-03-26,India,Mobile,55+,Email
U078236,2026-01-22,India,Desktop,25-34,Paid Search
U078237,2026-02-17,India,Tablet,18-24,Organic
U078238,2026-02-17,India,Mobile,35-44,Organic
U078239,2026-02-26,India,Mobile,18-24,Organic
U078240,2026-01-22,India,Desktop,45-54,Email
U078241,2026-01-27,Australia,Mobile,18-24,Organic
U078242,2026-03-28,USA,Desktop,45-54,Social
U078243,2026-03-04,India,Tablet,18-24,Email
U078244,2026-01-04,USA,Desktop,35-44,Referral
U078245,2026-03-31,India,Mobile,25-34,Paid Search
U078246,2026-03-22,UK,Mobile,25-34,Social
U078247,2026-01-03,Australia,Mobile,35-44,Referral
U078248,2026-03-22,India,Mobile,35-44,Paid Search
U078249,2026-02-09,USA,Mobile,25-34,Social
U078250,2026-03-24,USA,Desktop,18-24,Paid Search
U078251,2026-03-23,Australia,Desktop,35-44,Paid Search
U078252,2026-01-28,India,Desktop,35-44,Email
U078253,2026-01-15,UK,Desktop,25-34,Social
U078254,2026-02-20,UK,Mobile,25-34,Email
U078255,2026-01-26,Canada,Mobile,25-34,Paid Search
U078256,2026-02-04,USA,Mobile,25-34,Paid Search
U078257,2026-03-21,USA,Mobile,25-34,Social
U078258,2026-01-15,India,Desktop,25-34,Paid Search
U078259,2026-01-05,Australia,Mobile,45-54,Email
U078260,2026-02-15,Australia,Desktop,18-24,Organic
U078261,2026-01-24,USA,Mobile,25-34,Paid Search
U078262,2026-01-02,Germany,Mobile,35-44,Organic
U078263,2026-02-28,India,Tablet,18-24,Referral
U078264,2026-02-05,Australia,Mobile,25-34,Referral
U078265,2026-02-14,Canada,Tablet,18-24,Email
U078266,2026-03-17,Australia,Tablet,25-34,Organic
U078267,2026-02-06,UK,Desktop,18-24,Referral
U078268,2026-02-26,USA,Mobile,18-24,Paid Search
U078269,2026-03-26,Australia,Mobile,25-34,Social
U078270,2026-01-12,Canada,Mobile,25-34,Social
U078271,2026-02-04,Germany,Mobile,18-24,Social
U078272,2026-01-22,Australia,Mobile,25-34,Email
U078273,2026-03-13,India,Mobile,25-34,Social
U078274,2026-01-27,India,Tablet,45-54,Paid Search
U078275,2026-01-07,India,Mobile,25-34,Organic
U078276,2026-01-03,Australia,Mobile,18-24,Email
U078277,2026-01-04,Canada,Mobile,18-24,Paid Search
U078278,2026-03-29,Germany,Mobile,35-44,Email
U078279,2026-01-08,Australia,Desktop,35-44,Paid Search
U078280,2026-02-14,Germany,Mobile,45-54,Organic
U078281,2026-03-18,UK,Mobile,55+,Organic
U078282,2026-03-14,India,Mobile,18-24,Organic
U078283,2026-01-20,USA,Mobile,25-34,Organic
U078284,2026-03-25,India,Desktop,55+,Social
U078285,2026-01-05,UK,Mobile,18-24,Social
U078286,2026-02-15,India,Mobile,35-44,Social
U078287,2026-03-10,Germany,Desktop,25-34,Paid Search
U078288,2026-02-04,India,Mobile,18-24,Organic
U078289,2026-03-06,USA,Mobile,25-34,Organic
U078290,2026-01-15,USA,Desktop,35-44,Organic
U078291,2026-01-17,USA,Mobile,18-24,Email
U078292,2026-03-17,Germany,Mobile,25-34,Social
U078293,2026-02-15,USA,Mobile,25-34,Social
U078294,2026-03-02,UK,Mobile,35-44,Paid Search
U078295,2026-02-12,Canada,Desktop,35-44,Social
U078296,2026-03-20,Canada,Desktop,25-34,Organic
U078297,2026-03-19,India,Desktop,25-34,Email
U078298,2026-01-22,India,Desktop,45-54,Organic
U078299,2026-01-09,India,Desktop,25-34,Referral
U078300,2026-02-16,India,Mobile,18-24,Organic
U078301,2026-03-26,Canada,Mobile,25-34,Organic
U078302,2026-01-03,Australia,Desktop,18-24,Paid Search
U078303,2026-02-21,USA,Desktop,25-34,Social
U078304,2026-01-31,India,Mobile,35-44,Paid Search
U078305,2026-01-13,India,Mobile,45-54,Referral
U078306,2026-01-02,USA,Desktop,18-24,Social
U078307,2026-03-19,Australia,Mobile,25-34,Social
U078308,2026-01-07,India,Desktop,25-34,Paid Search
U078309,2026-01-29,Canada,Desktop,25-34,Organic
U078310,2026-01-04,India,Mobile,55+,Paid Search
U078311,2026-01-04,India,Tablet,35-44,Referral
U078312,2026-03-29,India,Desktop,35-44,Paid Search
U078313,2026-01-21,India,Desktop,25-34,Organic
U078314,2026-02-14,India,Tablet,18-24,Social
U078315,2026-01-28,Australia,Mobile,35-44,Referral
U078316,2026-01-08,India,Mobile,45-54,Referral
U078317,2026-02-11,India,Desktop,45-54,Social
U078318,2026-01-17,Canada,Desktop,45-54,Paid Search
U078319,2026-01-09,India,Mobile,45-54,Social
U078320,2026-03-02,India,Mobile,35-44,Organic
U078321,2026-03-25,India,Mobile,25-34,Paid Search
U078322,2026-03-10,UK,Mobile,55+,Social
U078323,2026-02-10,Canada,Desktop,35-44,Paid Search
U078324,2026-01-29,UK,Desktop,25-34,Organic
U078325,2026-03-17,USA,Mobile,55+,Organic
U078326,2026-02-23,Germany,Mobile,18-24,Email
U078327,2026-02-01,UK,Mobile,35-44,Paid Search
U078328,2026-03-06,India,Mobile,35-44,Referral
U078329,2026-02-12,Australia,Desktop,35-44,Social
U078330,2026-03-10,USA,Mobile,25-34,Referral
U078331,2026-03-17,Australia,Desktop,35-44,Email
U078332,2026-03-21,India,Mobile,25-34,Organic
U078333,2026-01-16,Canada,Mobile,18-24,Referral
U078334,2026-01-21,UK,Mobile,18-24,Referral
U078335,2026-02-02,Canada,Mobile,35-44,Organic
U078336,2026-01-26,Canada,Mobile,45-54,Referral
U078337,2026-01-03,India,Desktop,55+,Organic
U078338,2026-01-23,Canada,Mobile,35-44,Organic
