transaction_id,user_id,transaction_date,amount,product_type,payment_status
T0007777,U093362,2026-02-07,476.58,Basic,Success
T0007778,U093367,2026-01-18,938.48,Premium,Success
T0007779,U093379,2026-02-26,351.06,Basic,Success
T0007780,U093380,2026-02-02,678.9,Premium,Success
T0007781,U093407,2026-02-04,275.85,Basic,Success
T0007782,U093431,2026-03-06,897.76,Premium,Success
T0007783,U093438,2026-02-20,564.77,Premium,Success
T0007784,U093451,2026-02-21,687.76,Premium,Success
T0007785,U093476,2026-01-11,740.57,Premium,Success
T0007786,U093490,2026-02-24,668.1,Pro,Success
T0007787,U093527,2026-01-22,1661.15,Basic,Success
T0007788,U093583,2026-04-07,919.92,Basic,Success
T0007789,U093586,2026-02-27,875.6,Basic,Success
T0007790,U093592,2026-04-21,1374.92,Basic,Success
T0007791,U093605,2026-01-28,944.31,Basic,Success
T0007792,U093607,2026-04-10,429.08,Premium,Success
T0007793,U093608,2026-04-03,1192.04,Premium,Success
T0007794,U093616,2026-02-21,303.8,Pro,Success
T0007795,U093619,2026-03-19,877.9,Basic,Success
T0007796,U093637,2026-03-05,412.26,Premium,Success
T0007797,U093647,2026-02-23,181.72,Basic,Success
T0007798,U093662,2026-04-20,1747.61,Basic,Success
T0007799,U093666,2026-02-26,288.57,Basic,Success
T0007800,U093679,2026-02-07,1001.64,Pro,Success
T0007801,U093680,2026-04-08,273.13,Basic,Success
T0007802,U093704,2026-03-06,845.18,Pro,Success
T0007803,U093708,2026-03-13,1112.46,Pro,Success
T0007804,U093709,2026-03-11,446.5,Basic,Success
T0007805,U093726,2026-04-19,120.7,Basic,Success
T0007806,U093729,2026-02-10,921.68,Basic,Success
T0007807,U093730,2026-02-26,336.57,Basic,Success
T0007808,U093737,2026-03-24,666.19,Pro,Success
T0007809,U093742,2026-03-18,154.5,Basic,Success
T0007810,U093762,2026-03-22,678.92,Basic,Success
T0007811,U093788,2026-03-16,223.61,Basic,Failed
T0007812,U093798,2026-04-04,449.43,Premium,Success
T0007813,U093799,2026-01-19,269.72,Basic,Success
T0007814,U093813,2026-01-19,316.92,Basic,Success
T0007815,U093818,2026-02-10,408.07,Basic,Success
T0007816,U093845,2026-02-04,1021.47,Basic,Success
T0007817,U093874,2026-03-22,1049.84,Pro,Success
T0007818,U093900,2026-03-05,200.11,Basic,Success
T0007819,U093905,2026-04-03,786.79,Pro,Success
T0007820,U093914,2026-03-13,785.06,Pro,Success
T0007821,U093928,2026-03-02,393.46,Pro,Success
T0007822,U093963,2026-03-14,704.55,Pro,Success
T0007823,U093967,2026-03-04,290.18,Basic,Success
T0007824,U093969,2026-01-25,1080.18,Basic,Success
T0007825,U094017,2026-03-21,313.48,Basic,Success
T0007826,U094019,2026-02-15,555.87,Basic,Success
T0007827,U094021,2026-04-10,1261.35,Basic,Success
T0007828,U094023,2026-02-19,1407.57,Basic,Success
T0007829,U094024,2026-03-02,880.12,Pro,Failed
T0007830,U094035,2026-01-19,594.31,Pro,Success
T0007831,U094038,2026-01-27,735.35,Basic,Success
T0007832,U094043,2026-02-22,1291.22,Basic,Success
T0007833,U094046,2026-03-08,499.32,Basic,Success
T0007834,U094049,2026-03-15,528.76,Pro,Success
T0007835,U094059,2026-03-10,658.11,Basic,Success
T0007836,U094064,2026-04-27,380.04,Basic,Success
T0007837,U094076,2026-03-22,440.32,Basic,Success
T0007838,U094090,2026-03-14,568.25,Pro,Failed
T0007839,U094116,2026-03-08,187.73,Basic,Success
T0007840,U094126,2026-03-29,248.47,Pro,Failed
T0007841,U094146,2026-02-01,671.67,Pro,Success
T0007842,U094150,2026-02-18,241.07,Premium,Success
T0007843,U094169,2026-03-22,1006.46,Pro,Success
T0007844,U094181,2026-03-14,1243.16,Premium,Success
T0007845,U094183,2026-03-12,716.52,Pro,Success
T0007846,U094189,2026-02-09,748.95,Pro,Success
T0007847,U094197,2026-02-23,178.45,Basic,Success
T0007848,U094198,2026-03-02,917.63,Basic,Success
T0007849,U094201,2026-01-14,228.79,Basic,Success
T0007850,U094205,2026-04-22,715.0,Basic,Success
T0007851,U094210,2026-03-14,406.93,Pro,Success
T0007852,U094211,2026-01-24,245.96,Premium,Success
T0007853,U094216,2026-02-21,880.36,Basic,Success
T0007854,U094222,2026-04-08,406.34,Pro,Success
T0007855,U094224,2026-03-07,678.58,Basic,Success
T0007856,U094231,2026-03-29,1036.38,Basic,Success
T0007857,U094236,2026-02-19,503.55,Basic,Success
T0007858,U094272,2026-02-20,254.66,Basic,Success
T0007859,U094287,2026-02-25,1814.9,Pro,Success
T0007860,U094298,2026-02-05,315.17,Basic,Success
T0007861,U094305,2026-02-18,704.52,Basic,Success
T0007862,U094321,2026-04-11,667.12,Pro,Success
T0007863,U094327,2026-01-26,924.08,Premium,Success
T0007864,U094354,2026-03-01,377.05,Pro,Success
T0007865,U094355,2026-03-11,159.13,Pro,Success
T0007866,U094365,2026-04-19,518.08,Basic,Success
T0007867,U094373,2026-02-27,450.06,Basic,Success
T0007868,U094374,2026-03-15,389.61,Premium,Success
T0007869,U094381,2026-02-27,418.55,Basic,Success
T0007870,U094398,2026-03-20,594.74,Basic,Success
T0007871,U094402,2026-02-25,682.33,Basic,Success
T0007872,U094417,2026-02-06,500.04,Basic,Success
T0007873,U094440,2026-01-28,919.58,Basic,Success
T0007874,U094450,2026-03-27,955.95,Pro,Success
T0007875,U094457,2026-03-03,609.57,Pro,Failed
T0007876,U094466,2026-03-20,894.92,Basic,Success
T0007877,U094507,2026-04-18,1079.1,Basic,Success
T0007878,U094517,2026-01-27,1014.57,Basic,Success
T0007879,U094523,2026-02-01,710.61,Basic,Success
T0007880,U094530,2026-02-05,555.03,Premium,Success
T0007881,U094546,2026-04-05,739.31,Basic,Failed
T0007882,U094556,2026-03-14,379.28,Pro,Success
T0007883,U094562,2026-02-16,463.27,Basic,Success
T0007884,U094587,2026-01-29,1251.16,Basic,Success
T0007885,U094606,2026-01-26,658.79,Pro,Success
T0007886,U094607,2026-03-16,465.36,Basic,Success
T0007887,U094637,2026-03-27,342.95,Pro,Success
T0007888,U094653,2026-03-07,240.12,Premium,Success
T0007889,U094657,2026-02-14,459.47,Pro,Success
T0007890,U094660,2026-01-14,1763.94,Basic,Success
T0007891,U094669,2026-02-01,1742.66,Premium,Success
T0007892,U094695,2026-04-10,827.14,Basic,Success
T0007893,U094714,2026-01-30,1511.35,Basic,Success
T0007894,U094739,2026-01-27,535.62,Basic,Success
T0007895,U094760,2026-03-07,529.3,Pro,Success
T0007896,U094796,2026-01-17,1232.55,Pro,Success
T0007897,U094797,2026-03-16,731.91,Basic,Success
T0007898,U094805,2026-02-26,1280.12,Basic,Success
T0007899,U094810,2026-02-17,1176.35,Pro,Success
T0007900,U094815,2026-04-10,307.92,Basic,Success
T0007901,U094822,2026-04-03,241.85,Basic,Success
T0007902,U094826,2026-01-24,984.2,Basic,Success
T0007903,U094848,2026-04-06,876.32,Pro,Success
T0007904,U094856,2026-01-25,266.78,Basic,Success
T0007905,U094909,2026-02-03,490.41,Pro,Success
T0007906,U094924,2026-04-26,1196.17,Basic,Success
T0007907,U094931,2026-01-23,606.49,Basic,Success
T0007908,U094944,2026-03-30,397.59,Basic,Success
T0007909,U094955,2026-01-15,797.21,Basic,Success
T0007910,U094967,2026-02-26,366.86,Basic,Success
T0007911,U095016,2026-03-18,738.03,Basic,Failed
T0007912,U095017,2026-01-19,475.59,Pro,Success
T0007913,U095027,2026-03-28,365.49,Premium,Success
T0007914,U095032,2026-04-04,186.89,Premium,Success
T0007915,U095034,2026-03-01,237.99,Basic,Success
T0007916,U095043,2026-01-16,168.47,Basic,Success
T0007917,U095048,2026-02-21,1198.81,Basic,Success
T0007918,U095073,2026-03-14,1157.0,Pro,Success
T0007919,U095076,2026-03-28,655.0,Pro,Success
T0007920,U095080,2026-03-02,664.6,Basic,Success
T0007921,U095097,2026-02-21,689.23,Pro,Success
T0007922,U095105,2026-01-25,355.19,Basic,Success
T0007923,U095115,2026-03-09,1283.15,Basic,Success
T0007924,U095143,2026-04-15,971.63,Premium,Success
T0007925,U095145,2026-01-27,953.29,Premium,Failed
T0007926,U095156,2026-02-22,194.58,Basic,Success
T0007927,U095171,2026-03-16,1137.46,Pro,Success
T0007928,U095188,2026-03-13,896.56,Basic,Success
T0007929,U095200,2026-04-01,638.06,Pro,Success
T0007930,U095202,2026-01-19,1412.5,Pro,Success
T0007931,U095204,2026-02-28,424.78,Basic,Success
T0007932,U095222,2026-02-24,809.79,Pro,Success
T0007933,U095223,2026-03-06,849.95,Pro,Success
T0007934,U095246,2026-03-10,828.34,Basic,Success
T0007935,U095259,2026-03-05,1213.83,Pro,Success
T0007936,U095261,2026-02-05,501.87,Pro,Success
T0007937,U095265,2026-03-05,,Pro,Success
T0007938,U095273,2026-04-13,416.47,Basic,Success
T0007939,U095275,2026-04-16,645.15,Premium,Success
T0007940,U095298,2026-02-17,364.4,Pro,Failed
T0007941,U095313,2026-01-28,829.7,Pro,Success
T0007942,U095316,2026-02-06,164.51,Basic,Success
T0007943,U095342,2026-01-23,406.91,Basic,Success
T0007944,U095378,2026-03-26,833.59,Basic,Success
T0007945,U095390,2026-01-17,618.7,Basic,Success
T0007946,U095431,2026-03-16,1118.2,Basic,Success
T0007947,U095461,2026-04-10,2163.26,Pro,Success
T0007948,U095462,2026-01-30,891.51,Basic,Success
T0007949,U095476,2026-01-06,702.16,Pro,Success
T0007950,U095486,2026-02-15,355.73,Premium,Success
T0007951,U095501,2026-03-22,1488.57,Basic,Success
T0007952,U095513,2026-03-14,187.41,Pro,Success
T0007953,U095531,2026-03-05,711.11,Basic,Success
T0007954,U095532,2026-04-17,569.99,Basic,Success
T0007955,U095547,2026-02-02,260.74,Basic,Success
T0007956,U095550,2026-02-16,606.57,Basic,Success
T0007957,U095551,2026-03-13,421.62,Basic,Success
T0007958,U095552,2026-04-12,197.69,Basic,Success
T0007959,U095555,2026-04-22,598.93,Pro,Success
T0007960,U095561,2026-02-16,475.24,Basic,Success
T0007961,U095576,2026-03-01,167.75,Basic,Success
T0007962,U095582,2026-04-05,172.82,Basic,Success
T0007963,U095586,2026-01-05,671.57,Pro,Success
T0007964,U095592,2026-01-22,461.65,Basic,Success
T0007965,U095596,2026-03-21,481.53,Basic,Success
T0007966,U095598,2026-03-12,1336.28,Pro,Success
T0007967,U095603,2026-04-19,612.2,Premium,Success
T0007968,U095616,2026-02-16,506.17,Basic,Success
T0007969,U095619,2026-04-14,191.25,Pro,Success
T0007970,U095620,2026-03-03,707.08,Pro,Success
T0007971,U095626,2026-03-10,422.3,Basic,Success
T0007972,U095654,2026-03-04,499.83,Basic,Success
T0007973,U095663,2026-04-17,637.15,Premium,Success
T0007974,U095665,2026-03-06,288.39,Basic,Success
T0007975,U095666,2026-02-17,1157.49,Premium,Success
T0007976,U095669,2026-03-18,575.92,Basic,Success
T0007977,U095677,2026-01-13,,Pro,Success
T0007978,U095682,2026-03-17,921.37,Basic,Success
T0007979,U095692,2026-03-16,622.05,Pro,Success
T0007980,U095697,2026-04-09,277.02,Basic,Failed
T0007981,U095702,2026-04-05,296.79,Pro,Success
T0007982,U095723,2026-02-23,519.03,Basic,Success
T0007983,U095730,2026-01-20,215.1,Pro,Success
T0007984,U095742,2026-02-09,341.7,Basic,Success
T0007985,U095744,2026-02-16,,Premium,Success
T0007986,U095746,2026-03-07,,Basic,Success
T0007987,U095747,2026-04-07,702.94,Basic,Success
T0007988,U095759,2026-04-01,655.13,Basic,Success
T0007989,U095775,2026-03-02,1310.27,Premium,Success
T0007990,U095777,2026-03-13,954.75,Pro,Success
T0007991,U095779,2026-04-21,958.54,Pro,Success
T0007992,U095780,2026-04-04,932.52,Pro,Success
T0007993,U095788,2026-03-09,269.16,Basic,Success
T0007994,U095805,2026-01-15,257.39,Basic,Success
T0007995,U095820,2026-03-25,400.59,Pro,Success
T0007996,U095825,2026-04-17,942.09,Basic,Success
T0007997,U095840,2026-03-24,1101.02,Premium,Success
T0007998,U095842,2026-04-03,832.65,Pro,Success
T0007999,U095843,2026-03-27,652.53,Pro,Success
T0008000,U095854,2026-02-12,696.96,Basic,Success
T0008001,U095865,2026-01-17,1227.74,Basic,Success
T0008002,U095880,2026-03-15,260.8,Basic,Success
T0008003,U095899,2026-02-06,241.32,Basic,Success
T0008004,U095901,2026-01-27,463.37,Basic,Success
T0008005,U095921,2026-01-27,519.92,Basic,Success
T0008006,U095926,2026-02-09,663.48,Premium,Success
T0008007,U095930,2026-01-25,1228.14,Basic,Success
T0008008,U095934,2026-02-23,396.0,Pro,Success
T0008009,U095956,2026-03-02,1235.45,Basic,Success
T0008010,U095993,2026-02-22,779.78,Basic,Success
T0008011,U095997,2026-03-18,1394.03,Pro,Success
T0008012,U095998,2026-02-18,407.64,Basic,Success
T0008013,U096010,2026-02-09,1028.9,Pro,Success
T0008014,U096014,2026-02-16,985.58,Pro,Failed
T0008015,U096016,2026-01-21,684.98,Basic,Success
T0008016,U096036,2026-02-09,447.49,Basic,Success
T0008017,U096055,2026-04-22,860.27,Pro,Success
T0008018,U096061,2026-01-15,1016.38,Pro,Success
T0008019,U096067,2026-01-29,563.62,Pro,Success
T0008020,U096072,2026-03-17,1008.38,Pro,Success
T0008021,U096077,2026-02-28,337.83,Basic,Failed
T0008022,U096095,2026-02-07,1341.17,Basic,Success
T0008023,U096111,2026-03-27,624.94,Premium,Success
T0008024,U096113,2026-03-10,416.44,Premium,Success
T0008025,U096116,2026-02-24,1418.02,Pro,Failed
T0008026,U096128,2026-03-11,1331.79,Premium,Success
T0008027,U096129,2026-02-10,1218.26,Basic,Success
T0008028,U096142,2026-04-25,332.75,Pro,Success
T0008029,U096168,2026-03-14,414.56,Basic,Success
T0008030,U096207,2026-01-29,342.42,Pro,Success
T0008031,U096211,2026-03-10,1099.07,Basic,Success
T0008032,U096222,2026-04-11,475.49,Basic,Success
T0008033,U096229,2026-02-05,1225.67,Basic,Success
T0008034,U096240,2026-04-08,830.18,Basic,Success
T0008035,U096241,2026-01-25,651.22,Basic,Success
T0008036,U096250,2026-04-01,194.75,Basic,Success
T0008037,U096261,2026-03-15,543.16,Basic,Success
T0008038,U096272,2026-03-02,642.69,Pro,Failed
T0008039,U096278,2026-04-10,676.14,Basic,Success
T0008040,U096289,2026-02-04,539.02,Pro,Success
T0008041,U096343,2026-03-03,904.9,Basic,Success
T0008042,U096366,2026-02-21,1000.45,Premium,Success
T0008043,U096368,2026-02-23,553.49,Basic,Success
T0008044,U096394,2026-03-19,792.32,Basic,Failed
T0008045,U096409,2026-01-27,365.89,Premium,Failed
T0008046,U096420,2026-02-04,416.73,Premium,Success
T0008047,U096424,2026-02-24,347.21,Basic,Success
T0008048,U096425,2026-03-31,267.35,Basic,Failed
T0008049,U096443,2026-04-09,1989.21,Pro,Success
T0008050,U096446,2026-04-08,607.05,Basic,Failed
T0008051,U096452,2026-01-26,475.72,Pro,Success
T0008052,U096480,2026-03-05,550.0,Basic,Success
T0008053,U096487,2026-03-12,,Basic,Success
T0008054,U096506,2026-02-19,1080.73,Pro,Success
T0008055,U096509,2026-03-25,1196.62,Pro,Success
T0008056,U096518,2026-02-25,554.89,Basic,Success
T0008057,U096519,2026-03-08,805.9,Pro,Success
T0008058,U096522,2026-03-07,408.9,Pro,Success
T0008059,U096537,2026-04-14,729.42,Premium,Success
T0008060,U096576,2026-02-23,666.92,Pro,Success
T0008061,U096597,2026-04-18,822.69,Pro,Success
T0008062,U096610,2026-03-15,328.23,Basic,Failed
T0008063,U096617,2026-02-07,1222.6,Basic,Success
T0008064,U096628,2026-02-08,1325.29,Premium,Success
T0008065,U096630,2026-03-13,676.41,Basic,Success
T0008066,U096631,2026-02-23,342.6,Premium,Success
T0008067,U096635,2026-03-12,523.89,Premium,Success
T0008068,U096637,2026-03-01,581.22,Premium,Success
T0008069,U096646,2026-02-21,381.01,Premium,Success
T0008070,U096648,2026-03-24,377.32,Basic,Success
T0008071,U096651,2026-04-02,1025.31,Pro,Success
T0008072,U096668,2026-02-08,590.47,Basic,Success
T0008073,U096674,2026-03-02,1115.03,Basic,Success
T0008074,U096682,2026-04-25,1441.62,Basic,Success
T0008075,U096697,2026-04-09,1224.13,Pro,Success
T0008076,U096700,2026-02-02,1145.02,Basic,Success
T0008077,U096707,2026-02-14,294.02,Basic,Success
T0008078,U096709,2026-02-13,517.47,Basic,Failed
T0008079,U096714,2026-03-13,464.98,Basic,Success
T0008080,U096729,2026-02-07,497.95,Pro,Success
T0008081,U096733,2026-04-08,845.06,Premium,Success
T0008082,U096739,2026-02-24,1093.7,Pro,Success
T0008083,U096743,2026-04-23,305.66,Pro,Success
T0008084,U096757,2026-02-05,276.67,Basic,Success
T0008085,U096758,2026-01-19,404.76,Pro,Success
T0008086,U096762,2026-03-21,543.22,Pro,Success
T0008087,U096774,2026-02-09,762.08,Basic,Success
T0008088,U096785,2026-03-24,535.16,Premium,Success
T0008089,U096787,2026-04-05,680.02,Basic,Success
T0008090,U096813,2026-04-23,271.49,Pro,Success
T0008091,U096830,2026-01-09,1608.24,Basic,Success
T0008092,U096845,2026-04-08,611.09,Basic,Success
T0008093,U096847,2026-01-27,692.27,Basic,Success
T0008094,U096867,2026-03-19,1087.73,Premium,Success
T0008095,U096879,2026-04-09,483.05,Basic,Success
T0008096,U096908,2026-02-21,933.91,Pro,Success
T0008097,U096913,2026-02-17,682.62,Pro,Success
T0008098,U096937,2026-02-25,519.74,Pro,Success
T0008099,U096962,2026-01-19,651.0,Basic,Success
T0008100,U096970,2026-03-30,362.16,Pro,Success
T0008101,U096972,2026-01-26,130.4,Pro,Success
T0008102,U096993,2026-02-07,1068.82,Basic,Success
T0008103,U097005,2026-04-06,751.33,Pro,Success
T0008104,U097032,2026-04-23,284.56,Pro,Success
T0008105,U097041,2026-01-30,1407.42,Premium,Success
T0008106,U097063,2026-02-01,1197.01,Basic,Success
T0008107,U097090,2026-04-01,699.12,Pro,Success
T0008108,U097109,2026-02-17,672.99,Pro,Success
T0008109,U097112,2026-03-23,546.08,Basic,Failed
T0008110,U097130,2026-04-01,582.77,Premium,Success
T0008111,U097133,2026-03-03,775.79,Pro,Success
T0008112,U097161,2026-02-22,536.75,Basic,Success
T0008113,U097169,2026-03-08,1201.03,Pro,Success
T0008114,U097178,2026-04-08,868.88,Basic,Failed
T0008115,U097180,2026-03-26,225.4,Pro,Success
T0008116,U097181,2026-02-20,337.01,Basic,Success
T0008117,U097226,2026-04-06,442.87,Pro,Success
T0008118,U097234,2026-02-28,950.77,Premium,Success
T0008119,U097235,2026-04-06,536.62,Basic,Failed
T0008120,U097260,2026-03-25,1840.02,Basic,Success
T0008121,U097263,2026-03-14,399.66,Pro,Success
T0008122,U097265,2026-02-12,1704.49,Basic,Failed
T0008123,U097274,2026-04-11,82.74,Pro,Success
T0008124,U097287,2026-02-25,447.95,Pro,Success
T0008125,U097292,2026-02-11,919.71,Pro,Success
T0008126,U097297,2026-02-10,205.76,Pro,Success
T0008127,U097308,2026-02-23,1000.32,Pro,Success
T0008128,U097316,2026-03-06,302.64,Basic,Success
T0008129,U097320,2026-02-06,1261.35,Pro,Success
T0008130,U097334,2026-02-16,933.53,Basic,Success
T0008131,U097345,2026-02-01,780.7,Basic,Success
T0008132,U097349,2026-04-05,707.68,Pro,Success
T0008133,U097352,2026-03-29,376.98,Basic,Success
T0008134,U097356,2026-01-25,540.97,Premium,Success
T0008135,U097362,2026-03-14,780.54,Pro,Success
T0008136,U097386,2026-02-16,377.22,Pro,Success
T0008137,U097397,2026-03-03,560.56,Basic,Success
T0008138,U097420,2026-04-04,895.2,Pro,Success
T0008139,U097438,2026-01-15,951.93,Premium,Success
T0008140,U097446,2026-02-10,720.15,Premium,Success
T0008141,U097451,2026-03-08,198.16,Basic,Success
T0008142,U097484,2026-03-01,488.85,Pro,Success
T0008143,U097489,2026-03-07,1340.03,Basic,Success
T0008144,U097493,2026-02-09,216.97,Basic,Success
T0008145,U097497,2026-01-26,584.56,Basic,Success
T0008146,U097499,2026-02-08,626.56,Basic,Success
T0008147,U097507,2026-04-10,403.32,Basic,Success
T0008148,U097510,2026-02-04,746.66,Basic,Success
T0008149,U097512,2026-03-07,408.75,Pro,Success
T0008150,U097527,2026-02-01,656.16,Basic,Success
T0008151,U097545,2026-03-20,865.62,Basic,Success
T0008152,U097575,2026-02-07,415.98,Basic,Success
T0008153,U097577,2026-03-01,1199.75,Pro,Success
T0008154,U097619,2026-03-21,340.77,Pro,Success
T0008155,U097629,2026-02-03,344.32,Pro,Success
T0008156,U097640,2026-02-15,200.99,Pro,Success
T0008157,U097654,2026-04-02,630.91,Premium,Success
T0008158,U097662,2026-02-05,581.8,Pro,Success
T0008159,U097668,2026-03-25,446.81,Basic,Success
T0008160,U097686,2026-03-27,1432.23,Pro,Success
T0008161,U097709,2026-03-09,827.62,Basic,Success
T0008162,U097713,2026-01-31,227.74,Pro,Success
T0008163,U097714,2026-04-11,1349.85,Pro,Success
T0008164,U097726,2026-03-03,717.91,Basic,Success
T0008165,U097729,2026-04-12,446.21,Pro,Failed
T0008166,U097742,2026-04-27,783.05,Premium,Success
T0008167,U097793,2026-04-08,178.4,Pro,Success
T0008168,U097798,2026-03-26,253.57,Premium,Success
T0008169,U097825,2026-02-19,1102.68,Basic,Success
T0008170,U097864,2026-02-01,274.54,Basic,Success
T0008171,U097888,2026-03-01,158.48,Premium,Success
T0008172,U097904,2026-03-16,336.95,Premium,Success
T0008173,U097911,2026-03-17,876.33,Basic,Failed
T0008174,U097913,2026-02-27,738.2,Premium,Success
T0008175,U097920,2026-03-22,810.21,Pro,Success
T0008176,U097926,2026-02-10,111.72,Basic,Success
T0008177,U097928,2026-03-30,960.16,Basic,Success
T0008178,U097929,2026-01-16,702.39,Basic,Success
T0008179,U097935,2026-02-05,716.59,Basic,Success
T0008180,U097944,2026-01-16,1703.98,Basic,Success
T0008181,U097970,2026-03-20,664.8,Premium,Success
T0008182,U097983,2026-02-18,927.82,Basic,Success
T0008183,U097990,2026-03-25,452.15,Basic,Success
T0008184,U097998,2026-02-09,631.01,Pro,Success
T0008185,U098010,2026-02-07,956.71,Premium,Success
T0008186,U098024,2026-03-20,136.83,Basic,Success
T0008187,U098025,2026-04-13,618.53,Basic,Failed
T0008188,U098031,2026-01-25,401.43,Premium,Success
T0008189,U098049,2026-02-28,804.9,Basic,Success
T0008190,U098062,2026-03-21,623.35,Basic,Success
T0008191,U098065,2026-04-02,605.08,Pro,Success
