user_id,experiment_name,experiment_group,assignment_date,variant_version
U090545,onboarding_v2,Control,2026-02-12,v1
U090546,onboarding_v2,Treatment,2026-01-28,v2
U090547,onboarding_v2,Control,2026-01-16,v1
U090548,onboarding_v2,Control,2026-03-08,v1
U090549,onboarding_v2,Treatment,2026-03-29,v2
U090550,onboarding_v2,Control,2026-01-18,v1
U090551,onboarding_v2,Control,2026-02-17,v1
U090552,onboarding_v2,Control,2026-01-17,v1
U090553,onboarding_v2,Control,2026-03-15,v1
U090554,onboarding_v2,Control,2026-01-25,v1
U090555,onboarding_v2,Control,2026-02-17,v1
U090556,onboarding_v2,Control,2026-03-28,v1
U090557,onboarding_v2,Treatment,2026-02-19,v2
U090558,onboarding_v2,Treatment,2026-01-19,v2
U090559,onboarding_v2,Control,2026-03-15,v1
U090560,onboarding_v2,Treatment,2026-03-16,v2
U090561,onboarding_v2,Treatment,2026-02-10,v2
U090562,onboarding_v2,Control,2026-01-05,v1
U090563,onboarding_v2,Treatment,2026-01-06,v2
U090564,onboarding_v2,Control,2026-01-03,v1
U090565,onboarding_v2,Treatment,2026-02-14,v2
U090566,onboarding_v2,Treatment,2026-03-16,v2
U090567,onboarding_v2,Control,2026-03-03,v1
U090568,onboarding_v2,Treatment,2026-02-17,v2
U090569,onboarding_v2,Treatment,2026-01-24,v2
U090570,onboarding_v2,Treatment,2026-02-17,v2
U090571,onboarding_v2,Control,2026-01-26,v1
U090572,onboarding_v2,Control,2026-02-18,v1
U090573,onboarding_v2,Control,2026-03-31,v1
U090574,onboarding_v2,Control,2026-03-29,v1
U090575,onboarding_v2,Treatment,2026-02-24,v2
U090576,onboarding_v2,Treatment,2026-01-04,v2
U090577,onboarding_v2,Control,2026-02-18,v1
U090578,onboarding_v2,Treatment,2026-03-15,v2
U090579,onboarding_v2,Control,2026-02-13,v1
U090580,onboarding_v2,Control,2026-01-29,v1
U090581,onboarding_v2,Treatment,2026-01-26,v2
U090582,onboarding_v2,Control,2026-03-24,v1
U090583,onboarding_v2,Control,2026-03-26,v1
U090584,onboarding_v2,Control,2026-03-24,v1
U090585,onboarding_v2,Control,2026-03-02,v1
U090586,onboarding_v2,Control,2026-02-09,v1
U090587,onboarding_v2,Treatment,2026-01-19,v2
U090588,onboarding_v2,Control,2026-03-23,v1
U090589,onboarding_v2,Control,2026-01-14,v1
U090590,onboarding_v2,Treatment,2026-02-04,v2
U090591,onboarding_v2,Treatment,2026-03-23,v2
U090592,onboarding_v2,Treatment,2026-01-19,v2
U090593,onboarding_v2,Treatment,2026-03-30,v2
U090594,onboarding_v2,Treatment,2026-03-20,v2
U090595,onboarding_v2,Treatment,2026-01-03,v2
U090596,onboarding_v2,Treatment,2026-03-28,v2
U090597,onboarding_v2,Treatment,2026-02-19,v2
U090598,onboarding_v2,Treatment,2026-01-12,v2
U090599,onboarding_v2,Control,2026-02-23,v1
U090600,onboarding_v2,Control,2026-03-06,v1
U090601,onboarding_v2,Treatment,2026-01-10,v2
U090602,onboarding_v2,Treatment,2026-01-27,v2
U090603,onboarding_v2,Control,2026-03-17,v1
U090604,onboarding_v2,Control,2026-03-09,v1
U090605,onboarding_v2,Control,2026-01-21,v1
U090606,onboarding_v2,Control,2026-01-20,v1
U090607,onboarding_v2,Treatment,2026-01-17,v2
U090608,onboarding_v2,Treatment,2026-02-15,v2
U090609,onboarding_v2,Control,2026-02-03,v1
U090610,onboarding_v2,Treatment,2026-03-19,v2
U090611,onboarding_v2,Control,2026-01-10,v1
U090612,onboarding_v2,Treatment,2026-01-20,v2
U090613,onboarding_v2,Control,2026-03-05,v1
U090614,onboarding_v2,Control,2026-03-03,v1
U090615,onboarding_v2,Treatment,2026-03-20,v2
U090616,onboarding_v2,Control,2026-02-08,v1
U090617,onboarding_v2,Control,2026-03-03,v1
U090618,onboarding_v2,Treatment,2026-03-20,v2
U090619,onboarding_v2,Treatment,2026-03-24,v2
U090620,onboarding_v2,Control,2026-03-31,v1
U090621,onboarding_v2,Control,2026-01-12,v1
U090622,onboarding_v2,Control,2026-01-24,v1
U090623,onboarding_v2,Control,2026-02-22,v1
U090624,onboarding_v2,Control,2026-02-02,v1
U090625,onboarding_v2,Treatment,2026-03-10,v2
U090626,onboarding_v2,Treatment,2026-03-14,v2
U090627,onboarding_v2,Treatment,2026-03-19,v2
U090628,onboarding_v2,Treatment,2026-02-15,v2
U090629,onboarding_v2,Treatment,2026-03-30,v2
U090630,onboarding_v2,Treatment,2026-01-07,v2
U090631,onboarding_v2,Treatment,2026-02-12,v2
U090632,onboarding_v2,Treatment,2026-01-07,v2
U090633,onboarding_v2,Treatment,2026-03-02,v2
U090634,onboarding_v2,Treatment,2026-02-01,v2
U090635,onboarding_v2,Control,2026-03-26,v1
U090636,onboarding_v2,Control,2026-02-28,v1
U090637,onboarding_v2,Treatment,2026-03-20,v2
U090638,onboarding_v2,Treatment,2026-01-30,v2
U090639,onboarding_v2,Treatment,2026-01-04,v2
U090640,onboarding_v2,Treatment,2026-02-03,v2
U090641,onboarding_v2,Control,2026-01-09,v1
U090642,onboarding_v2,Control,2026-03-01,v1
U090643,onboarding_v2,Control,2026-03-18,v1
U090644,onboarding_v2,Treatment,2026-01-24,v2
U090645,onboarding_v2,Control,2026-02-24,v1
U090646,onboarding_v2,Control,2026-01-29,v1
U090647,onboarding_v2,Control,2026-02-23,v1
U090648,onboarding_v2,Control,2026-02-20,v1
U090649,onboarding_v2,Control,2026-01-22,v1
U090650,onboarding_v2,Control,2026-01-20,v1
U090651,onboarding_v2,Control,2026-02-06,v1
U090652,onboarding_v2,Treatment,2026-02-20,v2
U090653,onboarding_v2,Treatment,2026-03-14,v2
U090654,onboarding_v2,Treatment,2026-03-27,v2
U090655,onboarding_v2,Control,2026-02-19,v1
U090656,onboarding_v2,Treatment,2026-03-21,v2
U090657,onboarding_v2,Control,2026-03-07,v1
U090658,onboarding_v2,Control,2026-03-03,v1
U090659,onboarding_v2,Treatment,2026-02-13,v2
U090660,onboarding_v2,Treatment,2026-01-23,v2
U090661,onboarding_v2,Treatment,2026-01-11,v2
U090662,onboarding_v2,Treatment,2026-02-23,v2
U090663,onboarding_v2,Control,2026-02-24,v1
U090664,onboarding_v2,Treatment,2026-03-02,v2
U090665,onboarding_v2,Treatment,2026-02-21,v2
U090666,onboarding_v2,Control,2026-01-22,v1
U090667,onboarding_v2,Treatment,2026-01-03,v2
U090668,onboarding_v2,Control,2026-03-17,v1
U090669,onboarding_v2,Treatment,2026-03-06,v2
U090670,onboarding_v2,Control,2026-02-27,v1
U090671,onboarding_v2,Treatment,2026-02-12,v2
U090672,onboarding_v2,Treatment,2026-03-31,v2
U090673,onboarding_v2,Treatment,2026-03-02,v2
U090674,onboarding_v2,Control,2026-02-22,v1
U090675,onboarding_v2,Treatment,2026-02-02,v2
U090676,onboarding_v2,Treatment,2026-01-25,v2
U090677,onboarding_v2,Treatment,2026-02-19,v2
U090678,onboarding_v2,Treatment,2026-02-16,v2
U090679,onboarding_v2,Control,2026-02-27,v1
U090680,onboarding_v2,Treatment,2026-03-07,v2
U090681,onboarding_v2,Control,2026-03-20,v1
U090682,onboarding_v2,Treatment,2026-01-13,v2
U090683,onboarding_v2,Treatment,2026-02-11,v2
U090684,onboarding_v2,Control,2026-01-15,v1
U090685,onboarding_v2,Treatment,2026-01-06,v2
U090686,onboarding_v2,Treatment,2026-03-26,v2
U090687,onboarding_v2,Control,2026-02-11,v1
U090688,onboarding_v2,Control,2026-03-31,v1
U090689,onboarding_v2,Control,2026-02-04,v1
U090690,onboarding_v2,Control,2026-03-23,v1
U090691,onboarding_v2,Control,2026-01-06,v1
U090692,onboarding_v2,Control,2026-03-19,v1
U090693,onboarding_v2,Treatment,2026-01-19,v2
U090694,onboarding_v2,Control,2026-02-12,v1
U090695,onboarding_v2,Control,2026-01-20,v1
U090696,onboarding_v2,Control,2026-03-20,v1
U090697,onboarding_v2,Control,2026-02-22,v1
U090698,onboarding_v2,Treatment,2026-02-17,v2
U090699,onboarding_v2,Control,2026-01-27,v1
U090700,onboarding_v2,Control,2026-03-29,v1
U090701,onboarding_v2,Control,2026-03-18,v1
U090702,onboarding_v2,Control,2026-01-01,v1
U090703,onboarding_v2,Control,2026-01-14,v1
U090704,onboarding_v2,Treatment,2026-02-01,v2
U090705,onboarding_v2,Treatment,2026-03-08,v2
U090706,onboarding_v2,Treatment,2026-01-11,v2
U090707,onboarding_v2,Treatment,2026-01-26,v2
U090708,onboarding_v2,Control,2026-03-15,v1
U090709,onboarding_v2,Control,2026-03-06,v1
U090710,onboarding_v2,Treatment,2026-02-19,v2
U090711,onboarding_v2,Control,2026-02-18,v1
U090712,onboarding_v2,Treatment,2026-02-01,v2
U090713,onboarding_v2,Control,2026-03-24,v1
U090714,onboarding_v2,Control,2026-03-06,v1
U090715,onboarding_v2,Treatment,2026-01-26,v2
U090716,onboarding_v2,Control,2026-03-10,v1
U090717,onboarding_v2,Control,2026-01-26,v1
U090718,onboarding_v2,Treatment,2026-03-06,v2
U090719,onboarding_v2,Treatment,2026-01-12,v2
U090720,onboarding_v2,Treatment,2026-02-05,v2
U090721,onboarding_v2,Treatment,2026-01-24,v2
U090722,onboarding_v2,Control,2026-02-11,v1
U090723,onboarding_v2,Treatment,2026-02-24,v2
U090724,onboarding_v2,Treatment,2026-02-24,v2
U090725,onboarding_v2,Control,2026-03-30,v1
U090726,onboarding_v2,Control,2026-01-08,v1
U090727,onboarding_v2,Treatment,2026-03-17,v2
U090728,onboarding_v2,Treatment,2026-03-02,v2
U090729,onboarding_v2,Treatment,2026-01-27,v2
U090730,onboarding_v2,Control,2026-03-17,v1
U090731,onboarding_v2,Control,2026-03-04,v1
U090732,onboarding_v2,Control,2026-02-01,v1
U090733,onboarding_v2,Control,2026-03-01,v1
U090734,onboarding_v2,Treatment,2026-02-04,v2
U090735,onboarding_v2,Control,2026-01-16,v1
U090736,onboarding_v2,Control,2026-02-05,v1
U090737,onboarding_v2,Control,2026-02-25,v1
U090738,onboarding_v2,Treatment,2026-01-30,v2
U090739,onboarding_v2,Treatment,2026-02-01,v2
U090740,onboarding_v2,Control,2026-03-20,v1
U090741,onboarding_v2,Control,2026-01-21,v1
U090742,onboarding_v2,Control,2026-02-25,v1
U090743,onboarding_v2,Treatment,2026-02-09,v2
U090744,onboarding_v2,Control,2026-02-23,v1
U090745,onboarding_v2,Treatment,2026-01-30,v2
U090746,onboarding_v2,Treatment,2026-03-30,v2
U090747,onboarding_v2,Treatment,2026-01-20,v2
U090748,onboarding_v2,Treatment,2026-03-15,v2
U090749,onboarding_v2,Treatment,2026-01-01,v2
U090750,onboarding_v2,Treatment,2026-03-15,v2
U090751,onboarding_v2,Treatment,2026-01-18,v2
U090752,onboarding_v2,Treatment,2026-02-26,v2
U090753,onboarding_v2,Treatment,2026-02-28,v2
U090754,onboarding_v2,Treatment,2026-01-13,v2
U090755,onboarding_v2,Control,2026-02-01,v1
U090756,onboarding_v2,Treatment,2026-03-27,v2
U090757,onboarding_v2,Treatment,2026-03-11,v2
U090758,onboarding_v2,Treatment,2026-02-02,v2
U090759,onboarding_v2,Treatment,2026-03-06,v2
U090760,onboarding_v2,Treatment,2026-01-03,v2
U090761,onboarding_v2,Treatment,2026-01-05,v2
U090762,onboarding_v2,Treatment,2026-01-12,v2
U090763,onboarding_v2,Treatment,2026-02-02,v2
U090764,onboarding_v2,Treatment,2026-01-27,v2
U090765,onboarding_v2,Treatment,2026-01-13,v2
U090766,onboarding_v2,Control,2026-03-16,v1
U090767,onboarding_v2,Treatment,2026-03-16,v2
U090768,onboarding_v2,Treatment,2026-02-05,v2
U090769,onboarding_v2,Control,2026-02-27,v1
U090770,onboarding_v2,Control,2026-03-05,v1
U090771,onboarding_v2,Treatment,2026-02-19,v2
U090772,onboarding_v2,Control,2026-02-20,v1
U090773,onboarding_v2,Treatment,2026-01-04,v2
U090774,onboarding_v2,Treatment,2026-02-13,v2
U090775,onboarding_v2,Control,2026-01-18,v1
U090776,onboarding_v2,Control,2026-01-18,v1
U090777,onboarding_v2,Control,2026-01-06,v1
U090778,onboarding_v2,Control,2026-02-28,v1
U090779,onboarding_v2,Control,2026-03-04,v1
U090780,onboarding_v2,Treatment,2026-02-12,v2
U090781,onboarding_v2,Control,2026-03-10,v1
U090782,onboarding_v2,Treatment,2026-03-16,v2
U090783,onboarding_v2,Treatment,2026-03-10,v2
U090784,onboarding_v2,Treatment,2026-01-09,v2
U090785,onboarding_v2,Treatment,2026-01-23,v2
U090786,onboarding_v2,Treatment,2026-01-11,v2
U090787,onboarding_v2,Treatment,2026-03-02,v2
U090788,onboarding_v2,Control,2026-03-20,v1
U090789,onboarding_v2,Control,2026-03-30,v1
U090790,onboarding_v2,Treatment,2026-01-17,v2
U090791,onboarding_v2,Control,2026-02-19,v1
U090792,onboarding_v2,Control,2026-02-22,v1
U090793,onboarding_v2,Treatment,2026-03-31,v2
U090794,onboarding_v2,Treatment,2026-01-14,v2
U090795,onboarding_v2,Treatment,2026-02-08,v2
U090796,onboarding_v2,Treatment,2026-02-24,v2
U090797,onboarding_v2,Control,2026-01-09,v1
U090798,onboarding_v2,Treatment,2026-03-04,v2
U090799,onboarding_v2,Treatment,2026-01-27,v2
U090800,onboarding_v2,Control,2026-02-04,v1
U090801,onboarding_v2,Control,2026-03-21,v1
U090802,onboarding_v2,Control,2026-03-01,v1
U090803,onboarding_v2,Treatment,2026-03-27,v2
U090804,onboarding_v2,Treatment,2026-01-30,v2
U090805,onboarding_v2,Control,2026-04-01,v1
U090806,onboarding_v2,Treatment,2026-02-08,v2
U090807,onboarding_v2,Treatment,2026-02-21,v2
U090808,onboarding_v2,Control,2026-02-27,v1
U090809,onboarding_v2,Treatment,2026-03-06,v2
U090810,onboarding_v2,Treatment,2026-03-17,v2
U090811,onboarding_v2,Treatment,2026-03-22,v2
U090812,onboarding_v2,Control,2026-03-30,v1
U090813,onboarding_v2,Control,2026-01-29,v1
U090814,onboarding_v2,Treatment,2026-02-27,v2
U090815,onboarding_v2,Control,2026-02-11,v1
U090816,onboarding_v2,Control,2026-01-28,v1
U090817,onboarding_v2,Treatment,2026-03-25,v2
U090818,onboarding_v2,Control,2026-01-10,v1
U090819,onboarding_v2,Control,2026-01-11,v1
U090820,onboarding_v2,Treatment,2026-03-15,v2
U090821,onboarding_v2,Control,2026-03-01,v1
U090822,onboarding_v2,Treatment,2026-01-30,v2
U090823,onboarding_v2,Treatment,2026-02-18,v2
U090824,onboarding_v2,Treatment,2026-03-12,v2
U090825,onboarding_v2,Treatment,2026-03-10,v2
U090826,onboarding_v2,Treatment,2026-03-01,v2
U090827,onboarding_v2,Treatment,2026-01-28,v2
U090828,onboarding_v2,Treatment,2026-01-20,v2
U090829,onboarding_v2,Treatment,2026-02-28,v2
U090830,onboarding_v2,Control,2026-01-12,v1
U090831,onboarding_v2,Control,2026-01-05,v1
U090832,onboarding_v2,Control,2026-01-30,v1
U090833,onboarding_v2,Control,2026-02-02,v1
U090834,onboarding_v2,Treatment,2026-01-10,v2
U090835,onboarding_v2,Treatment,2026-02-08,v2
U090836,onboarding_v2,Control,2026-03-17,v1
U090837,onboarding_v2,Treatment,2026-03-07,v2
U090838,onboarding_v2,Control,2026-03-01,v1
U090839,onboarding_v2,Treatment,2026-02-10,v2
U090840,onboarding_v2,Treatment,2026-03-10,v2
U090841,onboarding_v2,Treatment,2026-02-06,v2
U090842,onboarding_v2,Control,2026-03-19,v1
U090843,onboarding_v2,Control,2026-03-31,v1
U090844,onboarding_v2,Control,2026-01-08,v1
U090845,onboarding_v2,Control,2026-02-26,v1
U090846,onboarding_v2,Control,2026-03-08,v1
U090847,onboarding_v2,Control,2026-01-28,v1
U090848,onboarding_v2,Treatment,2026-01-14,v2
U090849,onboarding_v2,Control,2026-01-11,v1
U090850,onboarding_v2,Control,2026-01-29,v1
U090851,onboarding_v2,Treatment,2026-02-23,v2
U090852,onboarding_v2,Control,2026-03-17,v1
U090853,onboarding_v2,Control,2026-01-09,v1
U090854,onboarding_v2,Control,2026-02-05,v1
U090855,onboarding_v2,Control,2026-01-19,v1
U090856,onboarding_v2,Treatment,2026-01-07,v2
U090857,onboarding_v2,Control,2026-01-17,v1
U090858,onboarding_v2,Treatment,2026-02-17,v2
U090859,onboarding_v2,Treatment,2026-02-20,v2
U090860,onboarding_v2,Control,2026-03-28,v1
U090861,onboarding_v2,Treatment,2026-03-17,v2
U090862,onboarding_v2,Control,2026-03-12,v1
U090863,onboarding_v2,Treatment,2026-03-30,v2
U090864,onboarding_v2,Treatment,2026-03-19,v2
U090865,onboarding_v2,Control,2026-02-27,v1
U090866,onboarding_v2,Control,2026-03-30,v1
U090867,onboarding_v2,Control,2026-03-16,v1
U090868,onboarding_v2,Control,2026-03-16,v1
U090869,onboarding_v2,Control,2026-01-07,v1
U090870,onboarding_v2,Treatment,2026-03-03,v2
U090871,onboarding_v2,Control,2026-03-08,v1
U090872,onboarding_v2,Control,2026-01-15,v1
U090873,onboarding_v2,Treatment,2026-03-08,v2
U090874,onboarding_v2,Treatment,2026-02-22,v2
U090875,onboarding_v2,Control,2026-02-10,v1
U090876,onboarding_v2,Control,2026-01-17,v1
U090877,onboarding_v2,Treatment,2026-02-26,v2
U090878,onboarding_v2,Control,2026-02-13,v1
U090879,onboarding_v2,Treatment,2026-03-12,v2
U090880,onboarding_v2,Control,2026-03-16,v1
U090881,onboarding_v2,Control,2026-03-05,v1
U090882,onboarding_v2,Treatment,2026-01-20,v2
U090883,onboarding_v2,Treatment,2026-01-01,v2
U090884,onboarding_v2,Treatment,2026-03-26,v2
U090885,onboarding_v2,Control,2026-01-31,v1
U090886,onboarding_v2,Control,2026-01-17,v1
U090887,onboarding_v2,Control,2026-03-30,v1
U090888,onboarding_v2,Control,2026-02-10,v1
U090889,onboarding_v2,Treatment,2026-03-17,v2
U090890,onboarding_v2,Control,2026-01-28,v1
U090891,onboarding_v2,Control,2026-02-18,v1
U090892,onboarding_v2,Treatment,2026-03-31,v2
U090893,onboarding_v2,Treatment,2026-02-24,v2
U090894,onboarding_v2,Control,2026-01-08,v1
U090895,onboarding_v2,Control,2026-02-01,v1
U090896,onboarding_v2,Control,2026-02-20,v1
U090897,onboarding_v2,Treatment,2026-03-31,v2
U090898,onboarding_v2,Control,2026-03-10,v1
U090899,onboarding_v2,Treatment,2026-02-07,v2
U090900,onboarding_v2,Control,2026-03-18,v1
U090901,onboarding_v2,Treatment,2026-01-19,v2
U090902,onboarding_v2,Control,2026-01-06,v1
U090903,onboarding_v2,Treatment,2026-02-14,v2
U090904,onboarding_v2,Control,2026-03-11,v1
U090905,onboarding_v2,Control,2026-01-16,v1
U090906,onboarding_v2,Treatment,2026-02-23,v2
U090907,onboarding_v2,Control,2026-03-23,v1
U090908,onboarding_v2,Treatment,2026-02-01,v2
U090909,onboarding_v2,Treatment,2026-01-29,v2
U090910,onboarding_v2,Treatment,2026-02-21,v2
U090911,onboarding_v2,Treatment,2026-03-22,v2
U090912,onboarding_v2,Treatment,2026-03-10,v2
U090913,onboarding_v2,Control,2026-01-29,v1
U090914,onboarding_v2,Control,2026-01-03,v1
U090915,onboarding_v2,Treatment,2026-02-20,v2
U090916,onboarding_v2,Treatment,2026-03-09,v2
U090917,onboarding_v2,Treatment,2026-02-13,v2
U090918,onboarding_v2,Treatment,2026-01-25,v2
U090919,onboarding_v2,Treatment,2026-01-22,v2
U090920,onboarding_v2,Treatment,2026-02-11,v2
U090921,onboarding_v2,Control,2026-03-16,v1
U090922,onboarding_v2,Control,2026-01-08,v1
U090923,onboarding_v2,Control,2026-02-13,v1
U090924,onboarding_v2,Control,2026-02-22,v1
U090925,onboarding_v2,Control,2026-03-27,v1
U090926,onboarding_v2,Treatment,2026-03-08,v2
U090927,onboarding_v2,Control,2026-01-27,v1
U090928,onboarding_v2,Treatment,2026-01-11,v2
U090929,onboarding_v2,Control,2026-01-27,v1
U090930,onboarding_v2,Treatment,2026-01-07,v2
U090931,onboarding_v2,Treatment,2026-03-16,v2
U090932,onboarding_v2,Treatment,2026-02-26,v2
U090933,onboarding_v2,Treatment,2026-03-30,v2
U090934,onboarding_v2,Treatment,2026-02-08,v2
U090935,onboarding_v2,Control,2026-02-20,v1
U090936,onboarding_v2,Control,2026-03-21,v1
U090937,onboarding_v2,Treatment,2026-01-21,v2
U090938,onboarding_v2,Control,2026-03-31,v1
U090939,onboarding_v2,Control,2026-02-26,v1
U090940,onboarding_v2,Treatment,2026-02-20,v2
U090941,onboarding_v2,Treatment,2026-01-17,v2
U090942,onboarding_v2,Treatment,2026-01-31,v2
U090943,onboarding_v2,Control,2026-01-14,v1
U090944,onboarding_v2,Treatment,2026-03-28,v2
U090945,onboarding_v2,Treatment,2026-01-02,v2
U090946,onboarding_v2,Treatment,2026-03-31,v2
U090947,onboarding_v2,Treatment,2026-01-26,v2
U090948,onboarding_v2,Treatment,2026-01-22,v2
U090949,onboarding_v2,Treatment,2026-01-28,v2
U090950,onboarding_v2,Control,2026-01-06,v1
U090951,onboarding_v2,Control,2026-01-19,v1
U090952,onboarding_v2,Control,2026-02-25,v1
U090953,onboarding_v2,Control,2026-01-21,v1
U090954,onboarding_v2,Treatment,2026-02-11,v2
U090955,onboarding_v2,Treatment,2026-01-20,v2
U090956,onboarding_v2,Control,2026-03-20,v1
U090957,onboarding_v2,Control,2026-02-13,v1
U090958,onboarding_v2,Treatment,2026-01-31,v2
U090959,onboarding_v2,Treatment,2026-01-09,v2
U090960,onboarding_v2,Control,2026-02-19,v1
U090961,onboarding_v2,Control,2026-03-22,v1
U090962,onboarding_v2,Control,2026-03-24,v1
U090963,onboarding_v2,Treatment,2026-02-01,v2
U090964,onboarding_v2,Control,2026-03-15,v1
U090965,onboarding_v2,Treatment,2026-02-09,v2
U090966,onboarding_v2,Control,2026-02-21,v1
U090967,onboarding_v2,Control,2026-03-10,v1
U090968,onboarding_v2,Control,2026-03-18,v1
U090969,onboarding_v2,Control,2026-01-27,v1
U090970,onboarding_v2,Treatment,2026-01-02,v2
U090971,onboarding_v2,Treatment,2026-01-01,v2
U090972,onboarding_v2,Treatment,2026-01-08,v2
U090973,onboarding_v2,Control,2026-01-10,v1
U090974,onboarding_v2,Treatment,2026-03-10,v2
U090975,onboarding_v2,Treatment,2026-03-07,v2
U090976,onboarding_v2,Treatment,2026-02-10,v2
U090977,onboarding_v2,Treatment,2026-02-17,v2
U090978,onboarding_v2,Control,2026-03-22,v1
U090979,onboarding_v2,Control,2026-02-17,v1
U090980,onboarding_v2,Control,2026-02-02,v1
U090981,onboarding_v2,Control,2026-03-30,v1
U090982,onboarding_v2,Control,2026-03-10,v1
U090983,onboarding_v2,Treatment,2026-02-20,v2
U090984,onboarding_v2,Control,2026-03-05,v1
U090985,onboarding_v2,Control,2026-03-23,v1
U090986,onboarding_v2,Control,2026-01-23,v1
U090987,onboarding_v2,Control,2026-02-21,v1
U090988,onboarding_v2,Treatment,2026-03-23,v2
U090989,onboarding_v2,Treatment,2026-03-16,v2
U090990,onboarding_v2,Treatment,2026-02-12,v2
U090991,onboarding_v2,Treatment,2026-03-15,v2
U090992,onboarding_v2,Treatment,2026-01-10,v2
U090993,onboarding_v2,Treatment,2026-03-14,v2
U090994,onboarding_v2,Treatment,2026-03-18,v2
U090995,onboarding_v2,Treatment,2026-03-28,v2
U090996,onboarding_v2,Control,2026-01-01,v1
U090997,onboarding_v2,Control,2026-01-16,v1
U090998,onboarding_v2,Control,2026-01-19,v1
U090999,onboarding_v2,Control,2026-03-17,v1
U091000,onboarding_v2,Treatment,2026-01-05,v2
U091001,onboarding_v2,Control,2026-02-24,v1
U091002,onboarding_v2,Treatment,2026-03-03,v2
U091003,onboarding_v2,Control,2026-01-05,v1
U091004,onboarding_v2,Treatment,2026-01-07,v2
U091005,onboarding_v2,Control,2026-03-19,v1
U091006,onboarding_v2,Treatment,2026-02-02,v2
U091007,onboarding_v2,Treatment,2026-01-06,v2
